"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-04","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.87","","","","2"
"2013-05","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.89","","","","2"
"2013-06","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.87","","","","2"
"2013-07","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.87","","","","2"
"2013-08","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.88","","","","2"
"2013-09","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.80","","","","2"
"2013-10","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2013-11","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.90","","","","2"
"2013-12","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.85","","","","2"
"2014-01","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.83","","","","2"
"2014-02","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.89","","","","2"
"2014-03","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.81","","","","2"
"2014-04","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.92","","","","2"
"2014-05","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.88","","","","2"
"2014-06","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2014-07","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2014-08","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.89","","","","2"
"2014-09","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.76","","","","2"
"2014-10","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.81","","","","2"
"2014-11","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.86","","","","2"
"2014-12","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2015-01","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2015-02","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.83","","","","2"
"2015-03","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.81","","","","2"
"2015-04","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.89","","","","2"
"2015-05","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.96","","","","2"
"2015-06","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.96","","","","2"
"2015-07","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.96","","","","2"
"2015-08","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.97","","","","2"
"2015-09","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.97","","","","2"
"2015-10","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.99","","","","2"
"2015-11","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.97","","","","2"
"2015-12","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.97","","","","2"
"2016-01","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","3.04","","","","2"
"2016-02","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.97","","","","2"
"2016-03","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","3.04","","","","2"
"2016-04","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","3.06","","","","2"
"2016-05","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","3.04","","","","2"
"2016-06","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","3.04","","","","2"
"2016-07","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","3.02","","","","2"
"2016-08","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.99","","","","2"
"2016-09","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.92","","","","2"
"2016-10","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.86","","","","2"
"2016-11","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.78","","","","2"
"2016-12","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.80","","","","2"
"2017-01","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2017-02","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.85","","","","2"
"2017-03","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.81","","","","2"
"2017-04","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.79","","","","2"
"2017-05","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.77","","","","2"
"2017-06","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2017-07","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2017-08","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.85","","","","2"
"2017-09","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.80","","","","2"
"2017-10","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.81","","","","2"
"2017-11","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.77","","","","2"
"2017-12","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2018-01","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2018-02","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.75","","","","2"
"2018-03","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.72","","","","2"
"2018-04","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.73","","","","2"
"2018-05","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.79","","","","2"
"2018-06","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.76","","","","2"
"2018-07","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.78","","","","2"
"2018-08","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.76","","","","2"
"2018-09","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.75","","","","2"
"2018-10","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.75","","","","2"
"2018-11","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.74","","","","2"
"2018-12","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.80","","","","2"
"2019-01","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.83","","","","2"
"2019-02","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2019-03","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.74","","","","2"
"2019-04","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.73","","","","2"
"2019-05","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.79","","","","2"
"2019-06","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.80","","","","2"
"2019-07","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.81","","","","2"
"2019-08","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.83","","","","2"
"2019-09","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2019-10","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2019-11","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2019-12","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.83","","","","2"
"2020-01","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.87","","","","2"
"2020-02","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.90","","","","2"
"2020-03","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.90","","","","2"
"2020-04","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.83","","","","2"
"2020-05","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2020-06","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.85","","","","2"
"2020-07","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2020-08","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2020-09","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2020-10","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.83","","","","2"
"2020-11","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.75","","","","2"
"2020-12","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2021-01","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.79","","","","2"
"2021-02","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.87","","","","2"
"2021-03","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2021-04","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.85","","","","2"
"2021-05","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.88","","","","2"
"2021-06","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2021-07","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.80","","","","2"
"2021-08","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.82","","","","2"
"2021-09","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.81","","","","2"
"2021-10","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.84","","","","2"
"2021-11","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.89","","","","2"
"2021-12","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.98","","","","2"
"2022-01","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","2.95","","","","2"
"2022-02","Canada","2016A000011124","Bread, 675 grams","Dollars","81","units","0","v735175","1.19","3.00","","","","2"
"2012-01","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.70","","","","2"
"2012-02","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.68","","","","2"
"2012-03","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.69","","","","2"
"2012-04","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.69","","","","2"
"2012-05","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.73","","","","2"
"2012-06","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.73","","","","2"
"2012-07","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.75","","","","2"
"2012-08","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.76","","","","2"
"2012-09","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.68","","","","2"
"2012-10","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.68","","","","2"
"2012-11","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.69","","","","2"
"2012-12","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.69","","","","2"
"2013-01","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.63","","","","2"
"2013-02","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.64","","","","2"
"2013-03","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.65","","","","2"
"2013-04","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.70","","","","2"
"2013-05","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.72","","","","2"
"2013-06","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.73","","","","2"
"2013-07","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.74","","","","2"
"2013-08","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.70","","","","2"
"2013-09","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.69","","","","2"
"2013-10","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.63","","","","2"
"2013-11","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.65","","","","2"
"2013-12","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.66","","","","2"
"2014-01","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.58","","","","2"
"2014-02","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.63","","","","2"
"2014-03","Canada","2016A000011124","Soda crackers, 450 grams","Dollars","81","units","0","v735177","1.20","2.64","","","","2"
